ruta,carpeta,archivo,variedad,clase,hoja_id,hoja_L_med,hoja_L_desv,hoja_a_med,hoja_b_med,hoja_b_desv,hoja_f_oscuro,hoja_f_verdoso,hoja_f_claro,hoja_textura,lado_L_med,lado_L_desv,lado_a_med,lado_b_med,lado_b_desv,lado_f_oscuro,lado_f_verdoso,lado_f_claro,lado_textura,lado_abs_L_med,lado_abs_L_desv,lado_abs_a_med,lado_abs_b_med,lado_abs_b_desv,lado_abs_f_oscuro,lado_abs_f_verdoso,lado_abs_f_claro,lado_abs_textura,largo_pulg,ancho_pulg,aspecto,solidez,cobertura,hoja_entre_util,fondo_L_med,fondo_L_desv,fondo_a_med,fondo_b_med,fondo_b_desv,fondo_f_oscuro,fondo_f_verdoso,fondo_f_claro,fondo_textura
Habano/Banda/20260828_185023105_iOS.heic,Habano/Banda,20260828_185023105_iOS.heic,habano,banda,hoja_0553,163.8818,27.8544,3.0459,35.0588,5.2911,0.0774,0.0769,0.0301,86.7919,-0.4823,0.1089,0.1305,-0.0348,0.1392,-0.0028,-0.2672,-0.1143,0.1128,0.4823,0.1089,0.1305,0.0348,0.1392,0.0028,0.2672,0.1143,0.1128,17.8183,11.3631,0.5527,0.9519,0.3642,1.3021,76.0561,72.753,0.1492,-10.9119,6.3631,0.0,0.0875,0.1496,37.067
Habano/Banda/20260828_185036472_iOS.heic,Habano/Banda,20260828_185036472_iOS.heic,habano,banda,hoja_0554,159.4753,29.5583,8.0781,42.7716,5.7731,0.0746,0.0439,0.0539,87.177,-0.5247,-0.1383,0.1891,-0.8133,-0.1238,-0.0687,-0.1756,0.3815,0.0077,0.5247,0.1383,0.1891,0.8133,0.1238,0.0687,0.1756,0.3815,0.0077,16.8465,10.0709,0.5081,0.8548,0.3213,1.3294,85.3316,74.473,0.0125,-0.8734,2.7753,0.0,0.0666,0.1471,40.3026
Habano/Banda/20260828_185054391_iOS.heic,Habano/Banda,20260828_185054391_iOS.heic,habano,banda,hoja_0555,152.1315,26.1114,8.4117,33.7393,4.3729,0.0687,0.0334,0.056,80.9171,-0.4457,-0.0094,0.0437,-0.3645,-0.0519,-0.0762,0.2996,0.0247,0.031,0.4457,0.0094,0.0437,0.3645,0.0519,0.0762,0.2996,0.0247,0.031,18.7147,9.9693,0.4528,0.9541,0.359,1.342,102.7914,69.645,0.5288,-0.2756,3.4634,0.0,0.0359,0.1611,43.0179
Habano/Banda/20260828_185113372_iOS.heic,Habano/Banda,20260828_185113372_iOS.heic,habano,banda,hoja_0556,166.4008,27.8696,9.3829,41.1347,5.2616,0.0713,0.0823,0.0503,81.2753,-0.5811,-0.0022,0.1693,-0.8321,-0.0116,-0.0048,-0.1471,0.2318,0.0789,0.5811,0.0022,0.1693,0.8321,0.0116,0.0048,0.1471,0.2318,0.0789,18.2646,11.9526,0.5672,0.8688,0.3844,1.2582,82.6505,71.3426,0.2502,-0.4503,2.9942,0.0,0.0464,0.1513,39.8081
Habano/Banda/20260828_185200713_iOS.heic,Habano/Banda,20260828_185200713_iOS.heic,habano,banda,hoja_0559,159.1503,25.773,10.6307,36.2253,4.2607,0.0744,0.0493,0.0454,84.9836,-0.3215,0.0254,-0.1315,-0.1308,0.064,-0.0371,-0.1512,0.2128,0.0481,0.3215,0.0254,0.1315,0.1308,0.064,0.0371,0.1512,0.2128,0.0481,17.2519,10.7419,0.5292,0.9504,0.3536,1.3176,102.7947,63.9863,0.8329,-0.9127,4.5193,0.0267,0.0752,0.1496,40.2965
Habano/Banda/20260828_185221627_iOS.heic,Habano/Banda,20260828_185221627_iOS.heic,habano,banda,hoja_0560,159.0626,25.6862,9.0046,38.639,3.9564,0.0756,0.0639,0.0448,90.093,-0.2777,0.035,-0.0317,-0.0561,0.0387,-0.0175,0.0563,0.1886,0.0491,0.2777,0.035,0.0317,0.0561,0.0387,0.0175,0.0563,0.1886,0.0491,16.406,10.591,0.5164,0.9111,0.3182,1.2821,89.836,75.1117,0.6224,-2.356,2.9647,0.0,0.0348,0.1546,44.8046
Habano/Banda/20260828_185235259_iOS.heic,Habano/Banda,20260828_185235259_iOS.heic,habano,banda,hoja_0561,163.7709,27.566,6.4427,39.9891,4.2466,0.0703,0.0757,0.0495,88.4112,-0.2244,0.014,0.2498,0.0418,0.0452,-0.0468,0.0817,0.1303,0.0038,0.2244,0.014,0.2498,0.0418,0.0452,0.0468,0.0817,0.1303,0.0038,17.9057,9.2219,0.4378,0.9282,0.3091,1.3171,95.619,71.8702,0.6759,-1.9214,3.5891,0.0,0.0901,0.152,43.9994
Habano/Banda/20260828_185252674_iOS.heic,Habano/Banda,20260828_185252674_iOS.heic,habano,banda,hoja_0562,149.303,28.153,10.6431,38.6034,4.7197,0.0755,0.0912,0.0492,84.3149,-0.6183,0.0538,0.0191,-0.6939,0.0753,-0.0179,0.0655,-0.0286,0.0538,0.6183,0.0538,0.0191,0.6939,0.0753,0.0179,0.0655,0.0286,0.0538,16.781,10.2174,0.5074,0.9487,0.3199,1.3015,96.713,71.3883,0.5026,-1.3877,2.9172,0.0,0.0979,0.154,43.7424
Habano/Banda/20260828_185325704_iOS.heic,Habano/Banda,20260828_185325704_iOS.heic,habano,banda,hoja_0564,154.6591,25.4858,7.6102,41.2381,4.1716,0.0784,0.0309,0.0502,80.783,-0.3845,0.0644,-0.1699,0.4759,0.034,-0.0157,0.2537,0.0131,0.1058,0.3845,0.0644,0.1699,0.4759,0.034,0.0157,0.2537,0.0131,0.1058,18.1494,11.9993,0.562,0.9447,0.401,1.2959,83.111,79.3985,0.1372,-1.634,3.0814,0.0,0.0924,0.1592,45.1962
Habano/Banda/20260828_185338851_iOS.heic,Habano/Banda,20260828_185338851_iOS.heic,habano,banda,hoja_0565,166.6673,27.6053,4.5254,39.3873,3.9624,0.0717,0.0468,0.0476,83.9618,-0.509,-0.0206,0.1082,-0.0923,-0.0287,0.0802,-0.0746,0.0325,0.0486,0.509,0.0206,0.1082,0.0923,0.0287,0.0802,0.0746,0.0325,0.0486,18.5985,11.9066,0.5548,0.9404,0.4022,1.2847,79.1499,71.6468,-0.1208,-4.5223,3.5549,0.0,0.0531,0.1428,39.2804
Habano/Banda/20260828_185351615_iOS.heic,Habano/Banda,20260828_185351615_iOS.heic,habano,banda,hoja_0566,162.054,26.4164,6.7974,41.4557,4.7068,0.0731,0.0535,0.0555,84.0359,-0.6621,0.0367,0.0802,-0.7021,-0.0299,-0.0481,-0.0512,0.0739,0.0662,0.6621,0.0367,0.0802,0.7021,0.0299,0.0481,0.0512,0.0739,0.0662,17.6143,11.3045,0.5669,0.9542,0.3596,1.2813,94.3174,73.1183,-0.7919,-0.3724,2.819,0.0,0.0683,0.1553,42.8365
Habano/Banda/20260828_185434283_iOS.heic,Habano/Banda,20260828_185434283_iOS.heic,habano,banda,hoja_0569,163.9407,26.2722,8.1085,45.8329,4.1643,0.0793,0.0627,0.0369,83.4198,-0.6031,0.0577,-0.1519,-0.0834,-0.0028,-0.0492,0.0169,0.2836,0.1127,0.6031,0.0577,0.1519,0.0834,0.0028,0.0492,0.0169,0.2836,0.1127,16.5066,11.1593,0.5634,0.9227,0.338,1.2716,87.6394,78.8373,0.2136,-2.1578,3.0042,0.0,0.0875,0.1593,47.78
Habano/Banda/20260828_185457167_iOS.heic,Habano/Banda,20260828_185457167_iOS.heic,habano,banda,hoja_0570,158.531,27.3552,8.1438,39.4532,4.4561,0.0677,0.0555,0.0471,82.8176,-0.234,0.0582,0.0595,-0.2409,0.0585,-0.0798,0.0362,-0.0371,0.1277,0.234,0.0582,0.0595,0.2409,0.0585,0.0798,0.0362,0.0371,0.1277,18.7262,9.6498,0.438,0.9106,0.3352,1.2922,86.4413,80.6288,0.4031,-1.1908,2.8174,0.0,0.0474,0.1593,45.6245
Habano/Banda/20260828_185508270_iOS.heic,Habano/Banda,20260828_185508270_iOS.heic,habano,banda,hoja_0571,157.9284,29.5571,9.7754,39.0859,4.6842,0.0653,0.0751,0.0518,91.2665,-0.8676,-0.0042,0.0971,-0.6293,0.0088,-0.0082,0.0502,0.0137,0.0829,0.8676,0.0042,0.0971,0.6293,0.0088,0.0082,0.0502,0.0137,0.0829,17.9459,10.4146,0.5126,0.9459,0.3402,1.281,86.6126,79.7355,0.2125,-1.62,2.7368,0.0,0.0629,0.1566,44.0255
Habano/Banda/20260828_185525489_iOS.heic,Habano/Banda,20260828_185525489_iOS.heic,habano,banda,hoja_0572,170.9245,29.2915,4.6849,32.9916,3.2857,0.0755,0.0745,0.045,95.2831,-0.6386,0.051,0.2933,-0.2874,0.0141,-0.0157,0.265,0.207,0.0459,0.6386,0.051,0.2933,0.2874,0.0141,0.0157,0.265,0.207,0.0459,17.5072,11.0289,0.5145,0.9253,0.362,1.3053,79.8327,75.9055,0.5027,-6.2898,3.2225,0.0,0.0624,0.1564,45.6986
Habano/Banda/20260828_185537418_iOS.heic,Habano/Banda,20260828_185537418_iOS.heic,habano,banda,hoja_0573,171.5195,27.1082,6.0946,38.4244,4.1169,0.0698,0.0638,0.049,83.2342,-0.7068,-0.0028,0.0172,-0.6843,-0.0202,-0.0251,-0.0109,0.1161,0.0497,0.7068,0.0028,0.0172,0.6843,0.0202,0.0251,0.0109,0.1161,0.0497,17.2218,11.7439,0.5569,0.9141,0.3847,1.3056,78.4284,72.6837,0.6872,-6.0664,3.4709,0.0,0.0483,0.1508,41.1607
Habano/Banda/20260828_185621358_iOS.heic,Habano/Banda,20260828_185621358_iOS.heic,habano,banda,hoja_0575,163.5645,28.7903,3.7741,43.7419,4.207,0.07,0.0803,0.0595,98.1452,-0.2694,-0.0022,0.0939,-0.0936,-0.0381,-0.0349,-0.0405,-0.0177,0.0311,0.2694,0.0022,0.0939,0.0936,0.0381,0.0349,0.0405,0.0177,0.0311,17.6212,10.5705,0.5099,0.9164,0.3386,1.3058,87.8292,81.3626,-2.2304,-0.3485,3.2576,0.0,0.0768,0.1563,47.0975
Habano/Banda/20260828_185635687_iOS.heic,Habano/Banda,20260828_185635687_iOS.heic,habano,banda,hoja_0576,162.1275,27.2339,6.6878,37.1094,3.5349,0.0765,0.0401,0.05,91.3121,-0.3566,-0.0155,0.093,-0.0041,-0.0022,-0.0409,0.12,0.0206,0.0632,0.3566,0.0155,0.093,0.0041,0.0022,0.0409,0.12,0.0206,0.0632,18.5612,10.8579,0.4972,0.9133,0.3596,1.2898,82.7841,74.6499,0.5962,-2.3968,2.8762,0.0,0.098,0.1526,41.8336
Habano/Banda/20260828_185648198_iOS.heic,Habano/Banda,20260828_185648198_iOS.heic,habano,banda,hoja_0577,160.1713,28.282,6.3713,43.721,4.8518,0.0708,0.0544,0.0447,89.7333,-0.6803,-0.031,-0.0404,-0.7609,-0.076,-0.077,-0.2245,0.2207,0.055,0.6803,0.031,0.0404,0.7609,0.076,0.077,0.2245,0.2207,0.055,17.6676,11.7731,0.5553,0.9364,0.3825,1.3019,82.9892,79.2411,-0.548,-2.1288,2.956,0.0,0.0658,0.1635,44.8983
Habano/Banda/20260828_185708079_iOS.heic,Habano/Banda,20260828_185708079_iOS.heic,habano,banda,hoja_0578,166.4094,25.5403,4.9831,43.9606,4.303,0.0714,0.0874,0.0559,87.4968,-0.2994,0.0228,-0.4048,0.1956,0.0471,-0.0205,-0.124,-0.0149,0.0676,0.2994,0.0228,0.4048,0.1956,0.0471,0.0205,0.124,0.0149,0.0676,17.5318,11.5413,0.5486,0.9285,0.3775,1.314,80.6013,79.9017,-0.9926,-3.0621,2.8991,0.0,0.1043,0.1574,44.4528
Habano/Banda/20260828_185735028_iOS.heic,Habano/Banda,20260828_185735028_iOS.heic,habano,banda,hoja_0579,157.1085,28.1494,9.1663,42.3984,4.5904,0.0742,0.0676,0.0448,88.4978,-0.4777,0.0071,-0.0302,-0.2519,-0.05,0.0212,-0.2635,0.0613,0.0041,0.4777,0.0071,0.0302,0.2519,0.05,0.0212,0.2635,0.0613,0.0041,18.3175,10.4887,0.5058,0.9483,0.3477,1.3003,86.7702,78.6061,0.5021,-2.2747,2.7742,0.0,0.0391,0.158,45.9969
Habano/Banda/20260828_185800731_iOS.heic,Habano/Banda,20260828_185800731_iOS.heic,habano,banda,hoja_0581,162.3433,25.7376,7.416,40.2908,4.4132,0.0688,0.0442,0.0514,83.6109,-0.6208,0.0242,0.0123,-0.4202,-0.0618,-0.0396,-0.1333,0.3698,0.0423,0.6208,0.0242,0.0123,0.4202,0.0618,0.0396,0.1333,0.3698,0.0423,17.7568,9.9218,0.447,0.8966,0.3265,1.3091,94.6473,70.2181,0.2199,0.5467,4.2294,0.0,0.0488,0.1521,39.8454
Habano/Banda/20260828_185904174_iOS.heic,Habano/Banda,20260828_185904174_iOS.heic,habano,banda,hoja_0582,155.2362,26.2363,9.4746,39.8245,4.0792,0.0719,0.0673,0.0519,86.915,-0.404,-0.0233,-0.1576,-0.4146,-0.0972,-0.0133,-0.0814,-0.0464,0.062,0.404,0.0233,0.1576,0.4146,0.0972,0.0133,0.0814,0.0464,0.062,16.5681,11.7256,0.5662,0.9129,0.3648,1.285,88.658,76.8425,0.0686,-1.5283,2.8847,0.0,0.1028,0.1613,45.95
Habano/Banda/20260828_185915826_iOS.heic,Habano/Banda,20260828_185915826_iOS.heic,habano,banda,hoja_0583,160.6148,25.9489,8.0484,42.943,4.3763,0.0703,0.0666,0.0578,92.9215,-0.3768,0.0245,-0.0689,-0.3213,-0.0178,-0.0595,-0.1057,0.0424,0.0743,0.3768,0.0245,0.0689,0.3213,0.0178,0.0595,0.1057,0.0424,0.0743,17.2094,10.1791,0.483,0.9049,0.3184,1.2983,80.9345,76.2814,0.2619,-1.2295,2.7903,0.0,0.0876,0.1589,43.7475
Habano/Banda/20260828_185944160_iOS.heic,Habano/Banda,20260828_185944160_iOS.heic,habano,banda,hoja_0584,148.247,30.2076,9.3711,36.6798,4.1516,0.0716,0.0659,0.0554,96.3622,-0.4594,-0.0257,0.2563,-0.2523,-0.0039,-0.0443,-0.1382,0.1701,0.0498,0.4594,0.0257,0.2563,0.2523,0.0039,0.0443,0.1382,0.1701,0.0498,19.4127,10.212,0.4647,0.9507,0.3548,1.2865,87.5386,82.656,0.3925,-0.737,2.7927,0.0,0.0587,0.1507,46.2812
Habano/Banda/20260828_185957720_iOS.heic,Habano/Banda,20260828_185957720_iOS.heic,habano,banda,hoja_0585,157.1734,28.8398,7.672,40.4109,4.9332,0.0694,0.063,0.0459,93.4893,-0.2071,-0.0033,0.0601,0.0377,-0.0118,0.0016,-0.1981,0.008,0.0551,0.2071,0.0033,0.0601,0.0377,0.0118,0.0016,0.1981,0.008,0.0551,18.3963,10.8183,0.5097,0.9527,0.3556,1.2824,87.419,78.8171,0.1358,-2.5944,2.8497,0.0,0.1034,0.1572,48.3125
Habano/Banda/20260828_190037937_iOS.heic,Habano/Banda,20260828_190037937_iOS.heic,habano,banda,hoja_0588,168.4088,28.8669,7.4679,40.8845,4.2813,0.0737,0.0682,0.0444,98.0526,-0.4951,0.0068,0.4047,-0.4883,-0.0139,-0.0014,-0.0967,0.0442,0.0555,0.4951,0.0068,0.4047,0.4883,0.0139,0.0014,0.0967,0.0442,0.0555,16.6587,9.6832,0.4941,0.9412,0.2973,1.2709,89.5228,72.2715,0.2937,-1.3025,3.0436,0.0,0.0336,0.1489,41.208
Habano/Banda/20260828_190050269_iOS.heic,Habano/Banda,20260828_190050269_iOS.heic,habano,banda,hoja_0589,166.131,26.7232,7.5489,43.4622,4.4974,0.0714,0.0677,0.046,95.5816,-0.4865,0.0135,0.1239,-0.241,-0.0266,0.0466,0.0046,0.1087,0.0757,0.4865,0.0135,0.1239,0.241,0.0266,0.0466,0.0046,0.1087,0.0757,16.9461,9.3209,0.4492,0.9105,0.2874,1.3157,89.8522,74.2767,0.2398,-2.4246,2.8355,0.0,0.0751,0.157,46.3542
Habano/Banda/20260828_190108375_iOS.heic,Habano/Banda,20260828_190108375_iOS.heic,habano,banda,hoja_0590,158.6758,28.2992,8.481,41.1144,4.4841,0.07,0.0828,0.0494,94.878,-0.3707,0.0159,-0.0583,-0.11,-0.008,0.0319,-0.1048,-0.083,0.0911,0.3707,0.0159,0.0583,0.11,0.008,0.0319,0.1048,0.083,0.0911,18.5988,10.5696,0.4736,0.9129,0.3626,1.3037,83.3727,77.9108,0.4949,-2.3689,2.9564,0.0,0.0306,0.1593,42.6341
Habano/Banda/20260828_190125906_iOS.heic,Habano/Banda,20260828_190125906_iOS.heic,habano,banda,hoja_0591,159.4152,29.6048,9.3267,42.8152,4.6072,0.0696,0.0719,0.0322,96.1022,-0.2748,-0.0688,-0.1126,-0.2002,-0.109,0.0527,0.1762,0.3647,0.0523,0.2748,0.0688,0.1126,0.2002,0.109,0.0527,0.1762,0.3647,0.0523,17.8802,10.0436,0.4681,0.936,0.3271,1.3187,94.1154,75.9143,-0.0973,-0.867,2.8655,0.0,0.0939,0.1564,44.2796
Habano/Banda/20260828_190139115_iOS.heic,Habano/Banda,20260828_190139115_iOS.heic,habano,banda,hoja_0592,162.5664,27.7868,8.6841,43.9032,4.6774,0.0674,0.0628,0.0534,91.1476,-0.4767,-0.0014,0.3253,-0.1731,0.0318,-0.0384,-0.0588,0.1513,0.0275,0.4767,0.0014,0.3253,0.1731,0.0318,0.0384,0.0588,0.1513,0.0275,18.3111,10.3619,0.4904,0.8449,0.339,1.3166,90.4344,79.6278,-0.078,-1.2208,2.8783,0.0,0.1202,0.1508,46.5001
Habano/Banda/20260828_190218984_iOS.heic,Habano/Banda,20260828_190218984_iOS.heic,habano,banda,hoja_0594,159.7271,27.1671,5.8032,36.7146,4.7029,0.065,0.0547,0.0445,85.8133,-0.4526,-0.0133,-0.0379,-0.3489,-0.0067,-0.1619,0.0644,-0.0816,0.0502,0.4526,0.0133,0.0379,0.3489,0.0067,0.1619,0.0644,0.0816,0.0502,16.4592,8.8703,0.4491,0.9103,0.2558,1.2795,93.9393,69.6048,-0.8748,1.1773,3.6265,0.0,0.0966,0.1481,37.7243
Habano/Capa/20260828_161308764_iOS.heic,Habano/Capa,20260828_161308764_iOS.heic,habano,capa,hoja_0596,154.5225,28.2516,9.6562,38.7649,4.164,0.0717,0.0387,0.0356,89.7291,-0.1743,0.0495,-0.0005,-0.0422,0.0521,0.0924,0.3535,-0.1814,0.0975,0.1743,0.0495,0.0005,0.0422,0.0521,0.0924,0.3535,0.1814,0.0975,14.8358,8.1798,0.4319,0.9069,0.1879,1.207,92.9769,71.9378,0.9507,1.7702,9.8997,0.0,0.0235,0.12,38.1664
Habano/Capa/20260828_161329478_iOS.heic,Habano/Capa,20260828_161329478_iOS.heic,habano,capa,hoja_0597,164.7146,24.8465,7.711,36.4372,3.238,0.0722,0.0721,0.0436,84.7044,-0.5066,0.0562,0.069,-0.318,0.0167,-0.0308,0.3553,0.0792,0.0673,0.5066,0.0562,0.069,0.318,0.0167,0.0308,0.3553,0.0792,0.0673,16.0153,9.4102,0.4799,0.8888,0.2201,1.245,91.9039,67.6992,0.719,-0.0198,7.5648,0.0,0.023,0.1292,41.6605
Habano/Capa/20260828_161342246_iOS.heic,Habano/Capa,20260828_161342246_iOS.heic,habano,capa,hoja_0598,147.4213,25.8456,10.016,38.9827,4.3949,0.0667,0.0705,0.0363,87.5233,-0.3963,-0.0096,-0.0479,-0.5188,-0.0663,-0.0036,-0.0252,0.1602,0.0374,0.3963,0.0096,0.0479,0.5188,0.0663,0.0036,0.0252,0.1602,0.0374,14.6544,8.3719,0.4856,0.9535,0.1866,1.1837,96.3224,69.8507,0.9249,1.5479,8.8115,0.0,0.0284,0.1355,42.5735
Habano/Capa/20260828_161356960_iOS.heic,Habano/Capa,20260828_161356960_iOS.heic,habano,capa,hoja_0599,157.5205,27.5618,8.3302,36.441,4.6561,0.0743,0.0648,0.0384,97.5491,-0.3218,0.036,0.1375,-0.011,-0.0126,0.0121,-0.0761,-0.187,0.071,0.3218,0.036,0.1375,0.011,0.0126,0.0121,0.0761,0.187,0.071,16.6465,8.8256,0.433,0.9412,0.2175,1.3225,94.8496,68.0038,0.8538,0.1751,8.1267,0.0,0.0059,0.134,46.438
Habano/Capa/20260828_161430312_iOS.heic,Habano/Capa,20260828_161430312_iOS.heic,habano,capa,hoja_0601,171.841,23.8174,5.6171,41.6908,4.0316,0.0711,0.0414,0.0278,88.9241,-0.0296,0.0591,0.2155,0.6572,0.0392,-0.0208,0.2547,-0.3294,0.0959,0.0296,0.0591,0.2155,0.6572,0.0392,0.0208,0.2547,0.3294,0.0959,14.6148,7.9392,0.4255,0.8658,0.1683,1.2144,97.5517,67.7171,-0.2356,3.1937,9.9356,0.0,0.0428,0.1172,39.9015
Habano/Capa/20260828_161459132_iOS.heic,Habano/Capa,20260828_161459132_iOS.heic,habano,capa,hoja_0602,163.3153,27.8274,9.5785,36.4427,4.2661,0.0664,0.073,0.0211,88.7502,-0.5296,0.1446,-0.056,-0.0015,0.179,-0.0339,-0.0986,-0.2368,0.087,0.5296,0.1446,0.056,0.0015,0.179,0.0339,0.0986,0.2368,0.087,15.536,10.0524,0.5068,0.9052,0.2286,1.2217,102.3711,59.7622,0.6595,-0.9775,6.9444,0.036,0.0244,0.1224,39.0003
Habano/Capa/20260828_161514144_iOS.heic,Habano/Capa,20260828_161514144_iOS.heic,habano,capa,hoja_0603,160.9911,26.7707,10.4857,35.7396,4.0563,0.0708,0.0398,0.0266,95.1136,-0.5725,0.093,0.08,-0.2372,0.1128,0.0057,0.0522,-0.0971,0.0936,0.5725,0.093,0.08,0.2372,0.1128,0.0057,0.0522,0.0971,0.0936,14.6638,8.823,0.4813,0.9134,0.1949,1.1761,107.3244,59.776,0.5213,1.2868,8.6966,0.0401,0.0029,0.1221,40.4028
Habano/Capa/20260828_161529583_iOS.heic,Habano/Capa,20260828_161529583_iOS.heic,habano,capa,hoja_0604,154.0625,26.9279,9.625,33.5124,3.6436,0.0729,0.0638,0.0346,95.0925,-0.0757,0.0075,0.0421,-0.0534,0.0365,-0.0589,0.131,0.0758,0.0622,0.0757,0.0075,0.0421,0.0534,0.0365,0.0589,0.131,0.0758,0.0622,14.6244,7.7385,0.4233,0.8756,0.1725,1.2097,109.4724,59.8451,0.5155,2.3485,8.7791,0.0219,0.0016,0.1251,39.6291
Habano/Capa/20260828_161545684_iOS.heic,Habano/Capa,20260828_161545684_iOS.heic,habano,capa,hoja_0605,167.9305,25.6547,7.842,38.9133,3.8109,0.0672,0.0716,0.0356,90.0191,-0.2628,0.0665,-0.0668,-0.1416,0.0391,-0.0108,-0.0334,-0.0839,0.0515,0.2628,0.0665,0.0668,0.1416,0.0391,0.0108,0.0334,0.0839,0.0515,15.3813,9.2129,0.4792,0.9082,0.2172,1.2215,104.7849,60.5695,0.8791,2.9708,9.5357,0.0574,0.0012,0.1112,40.7093
Habano/Capa/20260828_161604357_iOS.heic,Habano/Capa,20260828_161604357_iOS.heic,habano,capa,hoja_0606,167.5449,26.7069,8.1425,37.2722,4.0107,0.0701,0.0484,0.0241,91.3586,-0.3917,0.1608,0.2191,-0.097,0.1227,0.0189,0.1596,-0.2228,0.1241,0.3917,0.1608,0.2191,0.097,0.1227,0.0189,0.1596,0.2228,0.1241,14.2248,8.0199,0.4322,0.8815,0.1757,1.201,106.4039,58.2161,1.1057,2.0526,9.4538,0.0379,0.0122,0.1077,39.5224
Habano/Capa/20260828_161638030_iOS.heic,Habano/Capa,20260828_161638030_iOS.heic,habano,capa,hoja_0607,168.5301,26.7934,9.0032,37.0653,4.1532,0.07,0.0643,0.0249,94.0604,-0.0987,0.1054,0.0018,0.3348,0.1078,-0.0324,0.3042,-0.0754,0.1043,0.0987,0.1054,0.0018,0.3348,0.1078,0.0324,0.3042,0.0754,0.1043,14.8865,8.1261,0.4185,0.8888,0.1813,1.2168,108.5933,60.2612,1.122,2.6947,9.7577,0.0358,0.0122,0.1181,41.7597
Habano/Capa/20260828_161711883_iOS.heic,Habano/Capa,20260828_161711883_iOS.heic,habano,capa,hoja_0608,174.7721,25.5824,8.51,39.9177,4.1038,0.07,0.0693,0.0313,88.679,-0.5036,0.0288,0.1609,-0.334,-0.08,0.0232,0.214,0.1366,0.0293,0.5036,0.0288,0.1609,0.334,0.08,0.0232,0.214,0.1366,0.0293,16.8133,10.0148,0.5162,0.9089,0.2311,1.2591,95.1244,63.6137,0.4488,0.7557,7.1549,0.0,0.0335,0.1174,38.5819
Habano/Capa/20260828_161722279_iOS.heic,Habano/Capa,20260828_161722279_iOS.heic,habano,capa,hoja_0609,169.1299,23.2747,6.5704,37.8377,3.5356,0.0769,0.0459,0.0255,81.8173,-0.4798,0.0557,0.1566,-0.4205,-0.0165,-0.0614,-0.2115,0.1463,0.0872,0.4798,0.0557,0.1566,0.4205,0.0165,0.0614,0.2115,0.1463,0.0872,15.4668,9.3366,0.4829,0.8953,0.2126,1.2186,107.5635,60.7316,0.5208,1.6581,8.4744,0.0162,0.0351,0.1275,39.1562
Habano/Capa/20260828_161738833_iOS.heic,Habano/Capa,20260828_161738833_iOS.heic,habano,capa,hoja_0610,170.7116,24.6146,7.4918,39.3256,3.49,0.0692,0.0319,0.0307,89.7528,-0.3996,0.0694,0.3996,0.0507,0.067,0.0044,-0.0802,-0.1186,0.0562,0.3996,0.0694,0.3996,0.0507,0.067,0.0044,0.0802,0.1186,0.0562,16.0699,9.471,0.4911,0.9249,0.2242,1.2491,101.8351,65.14,0.8341,0.9714,8.0039,0.0686,0.0132,0.1247,39.3115
Habano/Capa/20260828_161749630_iOS.heic,Habano/Capa,20260828_161749630_iOS.heic,habano,capa,hoja_0611,161.3984,24.9609,8.2932,32.777,3.3576,0.0724,0.0512,0.0451,93.1788,-0.4463,0.0442,0.0919,-0.5514,-0.0257,-0.0033,-0.026,0.1098,0.0123,0.4463,0.0442,0.0919,0.5514,0.0257,0.0033,0.026,0.1098,0.0123,17.223,8.6734,0.4364,0.9232,0.2038,1.301,109.5986,62.4091,0.5762,1.8198,8.2491,0.0224,0.0281,0.1288,40.0602
Habano/Capa/20260828_161804112_iOS.heic,Habano/Capa,20260828_161804112_iOS.heic,habano,capa,hoja_0612,175.5327,25.1937,7.0036,39.3862,3.7156,0.0775,0.0772,0.0314,81.5214,-0.7341,0.1135,0.3315,-0.2821,0.0194,-0.0054,0.1481,0.0472,0.1377,0.7341,0.1135,0.3315,0.2821,0.0194,0.0054,0.1481,0.0472,0.1377,14.3653,8.6485,0.4716,0.9012,0.1918,1.1979,104.7543,61.1534,0.8703,1.1777,7.9334,0.0207,0.0133,0.1238,38.3779
Habano/Capa/20260828_161839038_iOS.heic,Habano/Capa,20260828_161839038_iOS.heic,habano,capa,hoja_0613,164.5856,26.582,8.741,37.3151,4.0019,0.0674,0.0768,0.0299,89.5041,-0.4727,-0.1067,0.2881,0.0696,-0.0864,-0.03,0.0581,0.6009,-0.0111,0.4727,0.1067,0.2881,0.0696,0.0864,0.03,0.0581,0.6009,0.0111,14.454,7.827,0.4061,0.8599,0.175,1.2218,103.8805,66.1924,0.2672,1.0137,6.9907,0.0743,0.0469,0.1263,37.7747
Habano/Capa/20260828_161856402_iOS.heic,Habano/Capa,20260828_161856402_iOS.heic,habano,capa,hoja_0614,163.7868,26.5343,9.7034,38.6354,3.9563,0.0721,0.0468,0.0265,90.5814,-0.1032,-0.0602,-0.0665,0.0808,0.034,-0.0411,0.0624,0.3725,0.057,0.1032,0.0602,0.0665,0.0808,0.034,0.0411,0.0624,0.3725,0.057,14.6538,7.9484,0.443,0.905,0.1737,1.2006,106.0896,61.7101,0.8964,1.8613,7.9773,0.0153,0.0183,0.1296,40.1549
